,39.51464356020745,39.53710144231044,39.55955932441343,39.58201720651641,39.6044750886194,39.62693297072239,39.64939085282538,39.67184873492837,39.69430661703135,39.71676449913434,39.73922238123733,39.76168026334032,39.78413814544331,39.8065960275463,39.82905390964928,39.85151179175227,39.87396967385526,39.89642755595825,39.91888543806124,39.94134332016422,39.96380120226721,39.9862590843702,40.00871696647319,40.03117484857618,40.05363273067916,40.07609061278215,40.09854849488514,40.12100637698813,40.14346425909112,40.1659221411941,40.18838002329709,40.21083790540008,40.23329578750307,40.25575366960606,40.27821155170904,40.30066943381203,40.32312731591502,40.34558519801801,40.368043080121,40.39050096222398,40.41295884432697,40.43541672642996,40.45787460853295,40.48033249063594
-121.4859132361138,3.6011199951171875,3.6011199951171875,3.0708465576171875,3.0708465576171875,3.0708465576171875,3.0708465576171875,3.0708465576171875,2.7087860107421875,2.7087860107421875,2.7087860107421875,2.7087860107421875,2.6121063232421875,2.6121063232421875,2.6121063232421875,2.6121063232421875,2.1501922607421875,2.1501922607421875,2.1501922607421875,2.1501922607421875,2.1501922607421875,2.2068328857421875,2.2068328857421875,2.2068328857421875,2.2068328857421875,2.2585906982421875,2.2585906982421875,2.2585906982421875,2.2585906982421875,2.2585906982421875,2.4158172607421875,2.4158172607421875,2.4158172607421875,2.4158172607421875,2.8064422607421875,2.8064422607421875,2.8064422607421875,2.8064422607421875,2.8064422607421875,2.8367156982421875,2.8367156982421875,2.8367156982421875,2.8367156982421875,2.7175750732421875,2.7175750732421875
-121.4634553540108,3.6011199951171875,3.6011199951171875,3.0708465576171875,3.0708465576171875,3.0708465576171875,3.0708465576171875,3.0708465576171875,2.7087860107421875,2.7087860107421875,2.7087860107421875,2.7087860107421875,2.6121063232421875,2.6121063232421875,2.6121063232421875,2.6121063232421875,2.1501922607421875,2.1501922607421875,2.1501922607421875,2.1501922607421875,2.1501922607421875,2.2068328857421875,2.2068328857421875,2.2068328857421875,2.2068328857421875,2.2585906982421875,2.2585906982421875,2.2585906982421875,2.2585906982421875,2.2585906982421875,2.4158172607421875,2.4158172607421875,2.4158172607421875,2.4158172607421875,2.8064422607421875,2.8064422607421875,2.8064422607421875,2.8064422607421875,2.8064422607421875,2.8367156982421875,2.8367156982421875,2.8367156982421875,2.8367156982421875,2.7175750732421875,2.7175750732421875
-121.4409974719078,3.1609344482421875,3.1609344482421875,2.9763641357421875,2.9763641357421875,2.9763641357421875,2.9763641357421875,2.9763641357421875,2.9060516357421875,2.9060516357421875,2.9060516357421875,2.9060516357421875,2.7732391357421875,2.7732391357421875,2.7732391357421875,2.7732391357421875,2.2644500732421875,2.2644500732421875,2.2644500732421875,2.2644500732421875,2.2644500732421875,1.8406219482421875,1.8406219482421875,1.8406219482421875,1.8406219482421875,1.8923797607421875,1.8923797607421875,1.8923797607421875,1.8923797607421875,1.8923797607421875,1.9421844482421875,1.9421844482421875,1.9421844482421875,1.9421844482421875,2.1531219482421875,2.1531219482421875,2.1531219482421875,2.1531219482421875,2.1531219482421875,2.1921844482421875,2.1921844482421875,2.1921844482421875,2.1921844482421875,2.0857391357421875,2.0857391357421875
-121.41853958980482,3.1609344482421875,3.1609344482421875,2.9763641357421875,2.9763641357421875,2.9763641357421875,2.9763641357421875,2.9763641357421875,2.9060516357421875,2.9060516357421875,2.9060516357421875,2.9060516357421875,2.7732391357421875,2.7732391357421875,2.7732391357421875,2.7732391357421875,2.2644500732421875,2.2644500732421875,2.2644500732421875,2.2644500732421875,2.2644500732421875,1.8406219482421875,1.8406219482421875,1.8406219482421875,1.8406219482421875,1.8923797607421875,1.8923797607421875,1.8923797607421875,1.8923797607421875,1.8923797607421875,1.9421844482421875,1.9421844482421875,1.9421844482421875,1.9421844482421875,2.1531219482421875,2.1531219482421875,2.1531219482421875,2.1531219482421875,2.1531219482421875,2.1921844482421875,2.1921844482421875,2.1921844482421875,2.1921844482421875,2.0857391357421875,2.0857391357421875
-121.39608170770184,3.1609344482421875,3.1609344482421875,2.9763641357421875,2.9763641357421875,2.9763641357421875,2.9763641357421875,2.9763641357421875,2.9060516357421875,2.9060516357421875,2.9060516357421875,2.9060516357421875,2.7732391357421875,2.7732391357421875,2.7732391357421875,2.7732391357421875,2.2644500732421875,2.2644500732421875,2.2644500732421875,2.2644500732421875,2.2644500732421875,1.8406219482421875,1.8406219482421875,1.8406219482421875,1.8406219482421875,1.8923797607421875,1.8923797607421875,1.8923797607421875,1.8923797607421875,1.8923797607421875,1.9421844482421875,1.9421844482421875,1.9421844482421875,1.9421844482421875,2.1531219482421875,2.1531219482421875,2.1531219482421875,2.1531219482421875,2.1531219482421875,2.1921844482421875,2.1921844482421875,2.1921844482421875,2.1921844482421875,2.0857391357421875,2.0857391357421875
-121.37362382559884,3.1609344482421875,3.1609344482421875,2.9763641357421875,2.9763641357421875,2.9763641357421875,2.9763641357421875,2.9763641357421875,2.9060516357421875,2.9060516357421875,2.9060516357421875,2.9060516357421875,2.7732391357421875,2.7732391357421875,2.7732391357421875,2.7732391357421875,2.2644500732421875,2.2644500732421875,2.2644500732421875,2.2644500732421875,2.2644500732421875,1.8406219482421875,1.8406219482421875,1.8406219482421875,1.8406219482421875,1.8923797607421875,1.8923797607421875,1.8923797607421875,1.8923797607421875,1.8923797607421875,1.9421844482421875,1.9421844482421875,1.9421844482421875,1.9421844482421875,2.1531219482421875,2.1531219482421875,2.1531219482421875,2.1531219482421875,2.1531219482421875,2.1921844482421875,2.1921844482421875,2.1921844482421875,2.1921844482421875,2.0857391357421875,2.0857391357421875
-121.35116594349586,3.1609344482421875,3.1609344482421875,2.9763641357421875,2.9763641357421875,2.9763641357421875,2.9763641357421875,2.9763641357421875,2.9060516357421875,2.9060516357421875,2.9060516357421875,2.9060516357421875,2.7732391357421875,2.7732391357421875,2.7732391357421875,2.7732391357421875,2.2644500732421875,2.2644500732421875,2.2644500732421875,2.2644500732421875,2.2644500732421875,1.8406219482421875,1.8406219482421875,1.8406219482421875,1.8406219482421875,1.8923797607421875,1.8923797607421875,1.8923797607421875,1.8923797607421875,1.8923797607421875,1.9421844482421875,1.9421844482421875,1.9421844482421875,1.9421844482421875,2.1531219482421875,2.1531219482421875,2.1531219482421875,2.1531219482421875,2.1531219482421875,2.1921844482421875,2.1921844482421875,2.1921844482421875,2.1921844482421875,2.0857391357421875,2.0857391357421875
-121.32870806139287,3.5642547607421875,3.5642547607421875,3.3748016357421875,3.3748016357421875,3.3748016357421875,3.3748016357421875,3.3748016357421875,3.1843719482421875,3.1843719482421875,3.1843719482421875,3.1843719482421875,2.8738250732421875,2.8738250732421875,2.8738250732421875,2.8738250732421875,2.2605438232421875,2.2605438232421875,2.2605438232421875,2.2605438232421875,2.2605438232421875,1.7605438232421875,1.7605438232421875,1.7605438232421875,1.7605438232421875,1.5261688232421875,1.5261688232421875,1.5261688232421875,1.5261688232421875,1.5261688232421875,1.5769500732421875,1.5769500732421875,1.5769500732421875,1.5769500732421875,1.7458953857421875,1.7458953857421875,1.7458953857421875,1.7458953857421875,1.7458953857421875,1.7332000732421875,1.7332000732421875,1.7332000732421875,1.7332000732421875,1.7527313232421875,1.7527313232421875
-121.30625017928988,3.5642547607421875,3.5642547607421875,3.3748016357421875,3.3748016357421875,3.3748016357421875,3.3748016357421875,3.3748016357421875,3.1843719482421875,3.1843719482421875,3.1843719482421875,3.1843719482421875,2.8738250732421875,2.8738250732421875,2.8738250732421875,2.8738250732421875,2.2605438232421875,2.2605438232421875,2.2605438232421875,2.2605438232421875,2.2605438232421875,1.7605438232421875,1.7605438232421875,1.7605438232421875,1.7605438232421875,1.5261688232421875,1.5261688232421875,1.5261688232421875,1.5261688232421875,1.5261688232421875,1.5769500732421875,1.5769500732421875,1.5769500732421875,1.5769500732421875,1.7458953857421875,1.7458953857421875,1.7458953857421875,1.7458953857421875,1.7458953857421875,1.7332000732421875,1.7332000732421875,1.7332000732421875,1.7332000732421875,1.7527313232421875,1.7527313232421875
-121.28379229718688,3.5642547607421875,3.5642547607421875,3.3748016357421875,3.3748016357421875,3.3748016357421875,3.3748016357421875,3.3748016357421875,3.1843719482421875,3.1843719482421875,3.1843719482421875,3.1843719482421875,2.8738250732421875,2.8738250732421875,2.8738250732421875,2.8738250732421875,2.2605438232421875,2.2605438232421875,2.2605438232421875,2.2605438232421875,2.2605438232421875,1.7605438232421875,1.7605438232421875,1.7605438232421875,1.7605438232421875,1.5261688232421875,1.5261688232421875,1.5261688232421875,1.5261688232421875,1.5261688232421875,1.5769500732421875,1.5769500732421875,1.5769500732421875,1.5769500732421875,1.7458953857421875,1.7458953857421875,1.7458953857421875,1.7458953857421875,1.7458953857421875,1.7332000732421875,1.7332000732421875,1.7332000732421875,1.7332000732421875,1.7527313232421875,1.7527313232421875
-121.26133441508392,3.5642547607421875,3.5642547607421875,3.3748016357421875,3.3748016357421875,3.3748016357421875,3.3748016357421875,3.3748016357421875,3.1843719482421875,3.1843719482421875,3.1843719482421875,3.1843719482421875,2.8738250732421875,2.8738250732421875,2.8738250732421875,2.8738250732421875,2.2605438232421875,2.2605438232421875,2.2605438232421875,2.2605438232421875,2.2605438232421875,1.7605438232421875,1.7605438232421875,1.7605438232421875,1.7605438232421875,1.5261688232421875,1.5261688232421875,1.5261688232421875,1.5261688232421875,1.5261688232421875,1.5769500732421875,1.5769500732421875,1.5769500732421875,1.5769500732421875,1.7458953857421875,1.7458953857421875,1.7458953857421875,1.7458953857421875,1.7458953857421875,1.7332000732421875,1.7332000732421875,1.7332000732421875,1.7332000732421875,1.7527313232421875,1.7527313232421875
-121.23887653298092,3.752731323242188,3.752731323242188,3.5691375732421875,3.5691375732421875,3.5691375732421875,3.5691375732421875,3.5691375732421875,3.2712860107421875,3.2712860107421875,3.2712860107421875,3.2712860107421875,2.7156219482421875,2.7156219482421875,2.7156219482421875,2.7156219482421875,2.0359344482421875,2.0359344482421875,2.0359344482421875,2.0359344482421875,2.0359344482421875,1.4197235107421875,1.4197235107421875,1.4197235107421875,1.4197235107421875,1.1667938232421875,1.1667938232421875,1.1667938232421875,1.1667938232421875,1.1667938232421875,1.2117156982421875,1.2117156982421875,1.2117156982421875,1.2117156982421875,1.5886688232421875,1.5886688232421875,1.5886688232421875,1.5886688232421875,1.5886688232421875,1.8845672607421875,1.8845672607421875,1.8845672607421875,1.8845672607421875,1.9343719482421875,1.9343719482421875
-121.21641865087793,3.752731323242188,3.752731323242188,3.5691375732421875,3.5691375732421875,3.5691375732421875,3.5691375732421875,3.5691375732421875,3.2712860107421875,3.2712860107421875,3.2712860107421875,3.2712860107421875,2.7156219482421875,2.7156219482421875,2.7156219482421875,2.7156219482421875,2.0359344482421875,2.0359344482421875,2.0359344482421875,2.0359344482421875,2.0359344482421875,1.4197235107421875,1.4197235107421875,1.4197235107421875,1.4197235107421875,1.1667938232421875,1.1667938232421875,1.1667938232421875,1.1667938232421875,1.1667938232421875,1.2117156982421875,1.2117156982421875,1.2117156982421875,1.2117156982421875,1.5886688232421875,1.5886688232421875,1.5886688232421875,1.5886688232421875,1.5886688232421875,1.8845672607421875,1.8845672607421875,1.8845672607421875,1.8845672607421875,1.9343719482421875,1.9343719482421875
-121.19396076877494,3.752731323242188,3.752731323242188,3.5691375732421875,3.5691375732421875,3.5691375732421875,3.5691375732421875,3.5691375732421875,3.2712860107421875,3.2712860107421875,3.2712860107421875,3.2712860107421875,2.7156219482421875,2.7156219482421875,2.7156219482421875,2.7156219482421875,2.0359344482421875,2.0359344482421875,2.0359344482421875,2.0359344482421875,2.0359344482421875,1.4197235107421875,1.4197235107421875,1.4197235107421875,1.4197235107421875,1.1667938232421875,1.1667938232421875,1.1667938232421875,1.1667938232421875,1.1667938232421875,1.2117156982421875,1.2117156982421875,1.2117156982421875,1.2117156982421875,1.5886688232421875,1.5886688232421875,1.5886688232421875,1.5886688232421875,1.5886688232421875,1.8845672607421875,1.8845672607421875,1.8845672607421875,1.8845672607421875,1.9343719482421875,1.9343719482421875
-121.17150288667196,3.752731323242188,3.752731323242188,3.5691375732421875,3.5691375732421875,3.5691375732421875,3.5691375732421875,3.5691375732421875,3.2712860107421875,3.2712860107421875,3.2712860107421875,3.2712860107421875,2.7156219482421875,2.7156219482421875,2.7156219482421875,2.7156219482421875,2.0359344482421875,2.0359344482421875,2.0359344482421875,2.0359344482421875,2.0359344482421875,1.4197235107421875,1.4197235107421875,1.4197235107421875,1.4197235107421875,1.1667938232421875,1.1667938232421875,1.1667938232421875,1.1667938232421875,1.1667938232421875,1.2117156982421875,1.2117156982421875,1.2117156982421875,1.2117156982421875,1.5886688232421875,1.5886688232421875,1.5886688232421875,1.5886688232421875,1.5886688232421875,1.8845672607421875,1.8845672607421875,1.8845672607421875,1.8845672607421875,1.9343719482421875,1.9343719482421875
-121.14904500456896,3.854293823242188,3.854293823242188,3.632614135742188,3.632614135742188,3.632614135742188,3.632614135742188,3.632614135742188,3.1804656982421875,3.1804656982421875,3.1804656982421875,3.1804656982421875,2.5300750732421875,2.5300750732421875,2.5300750732421875,2.5300750732421875,1.7195281982421875,1.7195281982421875,1.7195281982421875,1.7195281982421875,1.7195281982421875,1.0574188232421875,1.0574188232421875,1.0574188232421875,1.0574188232421875,0.8249969482421875,0.8249969482421875,0.8249969482421875,0.8249969482421875,0.8249969482421875,1.1111297607421875,1.1111297607421875,1.1111297607421875,1.1111297607421875,1.5974578857421875,1.5974578857421875,1.5974578857421875,1.5974578857421875,1.5974578857421875,1.9490203857421875,1.9490203857421875,1.9490203857421875,1.9490203857421875,2.1404266357421875,2.1404266357421875
-121.12658712246598,3.854293823242188,3.854293823242188,3.632614135742188,3.632614135742188,3.632614135742188,3.632614135742188,3.632614135742188,3.1804656982421875,3.1804656982421875,3.1804656982421875,3.1804656982421875,2.5300750732421875,2.5300750732421875,2.5300750732421875,2.5300750732421875,1.7195281982421875,1.7195281982421875,1.7195281982421875,1.7195281982421875,1.7195281982421875,1.0574188232421875,1.0574188232421875,1.0574188232421875,1.0574188232421875,0.8249969482421875,0.8249969482421875,0.8249969482421875,0.8249969482421875,0.8249969482421875,1.1111297607421875,1.1111297607421875,1.1111297607421875,1.1111297607421875,1.5974578857421875,1.5974578857421875,1.5974578857421875,1.5974578857421875,1.5974578857421875,1.9490203857421875,1.9490203857421875,1.9490203857421875,1.9490203857421875,2.1404266357421875,2.1404266357421875
-121.104129240363,3.854293823242188,3.854293823242188,3.632614135742188,3.632614135742188,3.632614135742188,3.632614135742188,3.632614135742188,3.1804656982421875,3.1804656982421875,3.1804656982421875,3.1804656982421875,2.5300750732421875,2.5300750732421875,2.5300750732421875,2.5300750732421875,1.7195281982421875,1.7195281982421875,1.7195281982421875,1.7195281982421875,1.7195281982421875,1.0574188232421875,1.0574188232421875,1.0574188232421875,1.0574188232421875,0.8249969482421875,0.8249969482421875,0.8249969482421875,0.8249969482421875,0.8249969482421875,1.1111297607421875,1.1111297607421875,1.1111297607421875,1.1111297607421875,1.5974578857421875,1.5974578857421875,1.5974578857421875,1.5974578857421875,1.5974578857421875,1.9490203857421875,1.9490203857421875,1.9490203857421875,1.9490203857421875,2.1404266357421875,2.1404266357421875
-121.08167135826,3.854293823242188,3.854293823242188,3.632614135742188,3.632614135742188,3.632614135742188,3.632614135742188,3.632614135742188,3.1804656982421875,3.1804656982421875,3.1804656982421875,3.1804656982421875,2.5300750732421875,2.5300750732421875,2.5300750732421875,2.5300750732421875,1.7195281982421875,1.7195281982421875,1.7195281982421875,1.7195281982421875,1.7195281982421875,1.0574188232421875,1.0574188232421875,1.0574188232421875,1.0574188232421875,0.8249969482421875,0.8249969482421875,0.8249969482421875,0.8249969482421875,0.8249969482421875,1.1111297607421875,1.1111297607421875,1.1111297607421875,1.1111297607421875,1.5974578857421875,1.5974578857421875,1.5974578857421875,1.5974578857421875,1.5974578857421875,1.9490203857421875,1.9490203857421875,1.9490203857421875,1.9490203857421875,2.1404266357421875,2.1404266357421875
-121.059213476157,3.854293823242188,3.854293823242188,3.632614135742188,3.632614135742188,3.632614135742188,3.632614135742188,3.632614135742188,3.1804656982421875,3.1804656982421875,3.1804656982421875,3.1804656982421875,2.5300750732421875,2.5300750732421875,2.5300750732421875,2.5300750732421875,1.7195281982421875,1.7195281982421875,1.7195281982421875,1.7195281982421875,1.7195281982421875,1.0574188232421875,1.0574188232421875,1.0574188232421875,1.0574188232421875,0.8249969482421875,0.8249969482421875,0.8249969482421875,0.8249969482421875,0.8249969482421875,1.1111297607421875,1.1111297607421875,1.1111297607421875,1.1111297607421875,1.5974578857421875,1.5974578857421875,1.5974578857421875,1.5974578857421875,1.5974578857421875,1.9490203857421875,1.9490203857421875,1.9490203857421875,1.9490203857421875,2.1404266357421875,2.1404266357421875
-121.03675559405404,3.921676635742188,3.921676635742188,3.5203094482421875,3.5203094482421875,3.5203094482421875,3.5203094482421875,3.5203094482421875,2.9890594482421875,2.9890594482421875,2.9890594482421875,2.9890594482421875,2.3425750732421875,2.3425750732421875,2.3425750732421875,2.3425750732421875,1.5349578857421875,1.5349578857421875,1.5349578857421875,1.5349578857421875,1.5349578857421875,1.3373565673828125,1.3373565673828125,1.3373565673828125,1.3373565673828125,1.0834503173828125,1.0834503173828125,1.0834503173828125,1.0834503173828125,1.0834503173828125,1.0867156982421875,1.0867156982421875,1.0867156982421875,1.0867156982421875,1.6169891357421875,1.6169891357421875,1.6169891357421875,1.6169891357421875,1.6169891357421875,1.9841766357421875,1.9841766357421875,1.9841766357421875,1.9841766357421875,2.2439422607421875,2.2439422607421875
